Id,Price
13230,233434.91538139834
1691,181106.46108201038
8803,126769.05401406756
5464,185772.36658761022
10559,106218.14815738719
16787,313343.0562645299
4278,156357.138114992
6183,171109.3602493504
12775,153642.81062522402
10104,180876.06403914638
13663,184036.15416838747
9404,293584.89669278386
14724,213375.37296346636
10040,177896.8130072461
4646,184384.55038538313
4754,160642.83918975943
3310,225700.96049589227
2003,189329.12705914085
7312,223957.72116366986
10921,221214.6988148953
13419,273110.33961437363
10105,176695.21337011826
2196,259431.8484917698
12659,246639.54396117546
4380,229731.45941636458
10847,151186.3805192012
10805,272489.52587338845
8709,88655.88845680658
8319,192953.26567021615
2215,185011.9330086647
7000,214187.40974888776
7701,106203.80798948069
9678,181011.9321528494
14026,237882.36738307725
7971,162486.25525186252
13734,151755.43231028772
16483,212522.42230780635
6150,207256.46655581973
2931,258867.21882570937
5418,180308.4760961723
1662,435065.8091961749
2441,229427.69838846772
669,137893.89990151743
7734,181954.36779663633
6010,266310.7752264672
266,130743.43335219589
632,144378.20021707917
16221,106796.50923824286
11832,165888.9494383673
5035,112095.75632249075
37,128388.6716646598
6168,176340.45248771843
11757,180834.61526932157
8086,124384.82102938212
6529,230775.05094143364
15121,173703.8622098936
13904,141460.07573416957
3711,180301.81361842778
16563,130302.22914877396
14494,209515.23308434678
3006,214170.1357852264
15299,105972.58195886144
92,269861.7203982732
8066,256457.4059892772
16071,208959.65999986892
10662,138730.56605567154
3883,226251.07588559113
5511,133888.81884630703
2821,275396.74000801105
9570,203796.3376198126
4326,252135.27185784501
9251,219483.71858503943
9031,225802.55505920757
12689,193854.43993422712
16380,221442.92590241175
1053,260776.13136603317
4568,179745.6681615818
16140,106898.63589926637
14356,391071.99129094125
8466,181073.89432434665
15652,148557.8202527239
3285,120653.21207098787
3198,159478.6160957952
14088,340313.30551445135
2268,110986.83468304081
15472,228382.5903158105
1203,177153.62042451053
7157,377351.0749426125
6886,205899.44369187424
5083,280033.7487507712
7467,120406.73537715044
14068,207983.80662867706
2080,179712.93743680607
10865,154350.65798133306
13516,191136.43424840717
14150,203337.163935103
7609,120068.61162682944
2144,391630.91992290725
10357,195036.21267541914
2396,207472.914961345
1526,367534.54530528066
10890,241933.57998892665
8638,243426.6165681215
6050,281227.54996096867
7639,103546.71683502926
10544,189965.08071180695
9577,274645.4513237822
13195,215184.77709136045
3484,220812.61450926767
16668,355327.6921069069
7171,190940.72406799532
8547,208443.2582296969
12735,202572.68028744307
9093,194467.69506102506
15323,284786.48505102197
14897,140335.56638145083
5135,134536.71179685288
5327,241954.41525391134
13133,229783.95131795347
1676,306043.55783067324
16296,297996.7066776472
1095,144547.88325077484
12528,160881.77081824205
7348,267139.2459002379
11663,170547.22487117787
1803,197233.0941768398
1510,237841.6813230669
16045,166233.57751584734
2900,148454.94023011022
3236,175791.16269421164
1318,219244.53195410938
14948,225517.27185453588
7840,280105.107768729
15325,180763.4382936239
8700,161367.96348097388
15706,199740.60366940443
14449,172776.25986904828
16117,179289.05473008455
4529,180654.59507098442
11199,209436.38886201364
4052,203913.84483479746
821,220485.88986589323
68,255276.5580862982
554,122614.3551132
452,180272.78856597774
11394,261533.73638566394
11393,168531.27359012395
9535,149948.78161816925
4024,195863.6312920748
10069,218964.37404269827
12007,160771.82639739726
12368,457626.29302582704
1259,318513.21339908853
1124,292188.785804535
3707,184267.01049593312
8767,163137.71374345524
1919,164177.17622161296
16741,159195.20801563785
6664,288796.7298938435
5688,368063.90825767175
7799,156188.00690403988
14843,327217.3087224769
7532,189659.96279727158
8133,152479.37756316326
6264,313347.90892063454
4125,158850.73549027462
2410,179366.33484118665
13607,208601.64589396268
1716,302680.6195583196
1370,145163.27636950166
2273,353039.1820749223
15298,295961.0048099858
4284,243025.75906957735
12303,147348.55501303799
7808,123037.87379854817
2203,146137.95515856944
7237,128051.06386474185
15864,152347.93468836753
2844,169370.11303467277
5729,174827.47086359578
11812,353478.20921104256
1779,158831.8797076508
6442,133593.23687188598
6160,215875.9732062513
8266,214531.8044201922
9903,169672.40344204445
2867,139131.76269093447
6998,173292.63353055058
13932,166524.58349985856
12587,167306.61568489452
3611,252318.99483273638
2646,309451.83408481785
1890,169385.53082929584
860,258629.35380057746
14187,205212.32743614545
12569,259806.2007955422
1276,92881.19474884344
12025,218840.7195083088
4890,366224.78396774863
14410,290973.14285569265
10352,367262.61382766673
11407,191131.27134965252
10384,168379.79309548653
7622,263185.08099723596
12578,169573.1296835564
15820,170170.59391506825
563,204414.170556671
15226,152996.13133507041
6396,214789.2052819132
6247,145015.14091026416
3339,167874.53864110477
10975,283283.04808664456
7475,118477.82781483854
11129,203539.57660063714
3051,252668.73903350264
10232,216354.6411585039
14106,191177.75279904014
5502,239275.52720487572
4558,63866.38347939138
4181,141347.95687271236
8426,123506.27146235404
6611,172733.77329288336
14641,139573.86383246852
15539,264797.11708944937
13119,113461.82620268372
11716,189029.65988012252
7316,235256.76447218665
7791,114655.33886199107
13034,328575.7944912395
1068,280266.00734108506
4060,169414.02916246688
10172,210988.18293452496
2591,174978.80779889465
12494,318072.75558871514
7828,288910.1858839948
15284,179781.24010421397
7947,165187.20600250663
16335,217065.58707112155
10234,334272.42656255513
2797,235137.01133017876
5341,221275.96914900545
3059,240633.00368657112
1559,68760.0908866707
15320,271816.5296067438
10284,363050.68624203355
4134,242898.98874317468
4481,208049.81964329648
7222,173292.58156984774
4062,231156.74515020396
2192,207526.90727957213
9637,189618.9847603083
16236,171937.7434850027
4272,160553.49088150356
9406,285294.1467077653
14309,216137.2713665349
1946,299751.5368944851
16235,238333.07870763142
7146,162091.3107095321
16784,244901.40638866468
349,336110.83690027386
6251,180441.567863225
5128,351994.17183390766
11718,174718.32483553118
16721,96158.01746851094
12517,248908.0542089332
15961,180737.1610151369
9428,161138.59483267245
14541,144691.0910185063
10168,137725.85831676368
11270,168112.34958024422
13210,200292.41646731927
11518,170701.05106986637
12612,167729.64725358575
16352,116170.45260381249
9935,132536.22813872717
15521,337677.8190770967
11482,190175.6069326251
11443,189206.9010511729
9459,292619.7814759877
9218,183734.64101685953
854,130354.14056148536
5619,129432.35115994414
9208,186652.6786785961
4391,161827.14069446884
15207,151835.15027328877
7183,181854.13909235405
16442,220778.35210766428
7936,88870.45600701921
10606,352465.3869780685
4979,151742.1456829788
4854,292073.39205561334
16476,129735.9660761339
10516,166254.72275576068
16261,287044.90118581505
90,453381.71164516057
5433,188044.8796177357
14338,138609.141678146
13487,212563.78674549513
8211,498518.4863712616
170,161348.22663021408
14051,103159.72632148715
10686,202996.66086252
7595,315852.3247730889
6777,372891.38819208613
14661,179168.6331222485
13991,333641.44990215095
16795,172749.56370999524
2740,124421.12734863503
7368,315502.5067267727
2413,241337.31939555207
1852,403447.2689617595
15200,338781.5276130226
8467,331228.6940591345
16379,233357.2072549222
3375,185297.7005064492
5945,382689.4840878788
2641,167975.38516635733
2837,331551.14273071877
3498,238961.62423605326
10876,153477.66205545585
1285,226764.35288306736
9285,226144.4190937667
4015,355753.1325391107
2526,188036.37376633985
7814,195918.54756003385
7117,280717.3177175512
12359,113913.09725995
3303,256181.35858676198
13874,178253.80054612673
5484,173737.1675348337
15067,149968.27554395355
12639,213611.78032000703
3388,223549.45908119768
4256,205905.21586835233
15738,213858.69624268427
14049,183282.68061280047
15780,174020.35839968245
9564,166296.00460182028
11910,195544.8865243665
11315,180946.80889944005
1733,176905.81142614223
3910,362050.18609469477
7552,463398.3066395186
254,222442.82008632194
5222,218259.39084013982
8314,219560.55399345316
16743,264135.64694978326
10335,118098.31231384586
8226,290403.6992082659
12254,242403.81437781136
13152,209301.87481179967
15020,202161.92819278847
16349,245783.73911795378
11924,153559.65071557736
12543,191659.3794275498
14114,251826.0509877246
12318,276726.2568126133
15383,162267.13071643942
6679,179072.72372737748
635,175784.2654543287
15993,269381.69327765255
11375,206572.76400427276
11216,186459.6475406011
15401,228433.98145189753
11301,144423.7679355037
13804,251372.02872241626
10839,189910.1031550634
1588,373743.7770801762
3596,191084.82655690276
5816,170593.817989269
8099,145528.29926326103
6551,184749.42728504425
14075,407075.7316238766
13431,204421.02366483785
9481,311329.00037354784
5295,150925.01917344274
15859,356848.5612267985
10634,391672.7235578104
444,221866.58199325064
11686,268488.65654408664
1213,210622.4946281283
13970,195118.96635452178
6849,468897.9868099264
9911,280886.5143705785
5649,165623.59316684233
7184,242554.9115926371
5877,278763.74985477916
1655,234534.775590649
15301,195859.4053130566
12389,228629.84221019445
5241,297538.1024563352
7048,153647.08609058912
10574,141707.61796664516
8593,187393.212305127
4752,165315.98124807782
14663,199228.35281969619
10994,208435.13381296414
87,71921.03373755202
5132,126866.37100785438
6372,337836.89973989845
7411,283875.28358999564
3319,232252.20630357467
9355,125922.40738851661
5139,292459.5821450087
56,283728.46530547255
3249,176641.5748124055
5047,86427.2133520256
13238,212023.4988569058
2190,315452.43198258843
15599,174220.0527188649
6542,168414.54060898788
1968,147604.545306732
5630,158444.43455353516
9157,199232.5713672592
789,199026.7302682276
1413,269529.68826574873
12514,247862.6673977935
13459,141782.1570196582
1345,243900.00860956107
4034,208290.0946245947
15169,150131.81274765552
6770,227075.56057281143
3334,185490.22954450385
12998,156732.03972402654
15870,213855.71698657147
1871,152422.26626958518
5770,163436.82679442535
13196,109066.91015406657
7633,213008.59594810632
10699,212399.75362283218
15470,184309.59006425826
1903,375496.8360094807
13860,235588.13860028062
7649,171687.00954080196
11043,253500.02216353544
2922,245878.66212906266
7538,295517.333556804
9477,117843.59524448766
117,308754.56277812534
1457,242780.93358309552
7082,176502.60720712243
3053,257110.40160133102
12522,117918.97036380153
5744,426676.55340616463
13566,300861.98834438744
1464,140048.04181511948
3852,122145.96265968964
9557,216499.4249599192
14719,418551.5187177253
13978,122608.30478256306
3286,150181.51002424338
13019,371764.1033806125
1421,142996.11131741514
13502,178469.25774350125
14811,112647.43601283974
9297,309910.7958237749
7749,233722.31446387488
16555,142398.4003961818
14576,180030.34759158912
12766,169758.8574651803
4679,139428.3472153922
10033,175410.99085801386
11231,269176.38430381287
15112,147601.11914865102
10617,190942.94186291622
2175,163717.47087969052
16502,365782.03372463014
10106,188119.45410724345
12561,148847.70992288057
15907,302285.0840756751
8069,124715.79813686905
8316,123743.70758854992
12343,246682.39869141823
12092,213292.00652747304
1527,162952.35502197628
10010,178589.2729748264
655,115372.64141225122
10549,126855.65818536114
3248,120875.5574947275
13499,265756.98808947863
14959,206111.48161592355
6070,157881.82085717373
11360,205926.03597426377
12102,199847.09345024414
11870,265445.5574571658
3713,167328.73614135923
3230,146703.04807138507
7742,232288.86158395474
15092,353383.9312882947
8728,348067.1690573464
3386,146143.4515121866
9409,147671.5196751149
16545,252006.95722157924
3127,175068.3130269145
11344,169746.7510401206
2112,207460.1021272824
7310,208429.4797812216
6313,213989.43031870635
3681,408217.2111090837
5114,366840.1384053938
270,164432.55850601365
14350,190942.94186291622
12223,347090.7964366703
1066,170339.47700227896
16116,439576.5044020639
11410,449580.30834627553
4088,171198.2842814924
5956,177874.62798205708
14669,133367.046377258
13871,128961.28471601289
4126,217800.42201129888
12114,199755.85730121302
16607,171753.95644244205
4266,221721.06727887804
13518,221438.59372116905
11856,344221.6617662178
3885,235839.92372482127
8891,159230.50420053382
4964,172697.03654806784
7696,163853.66559685546
6894,115391.58603211946
9766,171807.3984877343
4800,160451.0038947154
2840,188336.26484150634
4743,168573.93803383966
13562,348717.10826735286
8301,202594.45095255467
5405,162993.78255373499
1535,171887.45313645128
9073,126146.12507586899
1698,351192.8185986651
12262,238186.78315332203
6794,175785.46896981183
12701,188072.18718633795
8432,201081.42493415298
13540,145164.5033281565
8629,147753.4007226091
1440,176632.4384055467
8596,202504.5155214468
9575,265208.44106685155
14976,100939.69820603586
3149,257734.09604582
5157,170463.9943111706
10748,176982.24526782628
9719,383720.84331199405
6376,179036.4041360052
9733,173331.90239296734
4749,207209.79557492936
4994,441746.29705004266
538,208780.94323276027
5512,129883.8367743059
9778,164071.9291223053
9761,139613.39142665526
3174,433676.7390764659
13429,200180.2580618823
10467,73149.18937459485
14129,189118.04572257557
13608,205010.8643363941
11106,154924.4423274174
12048,177941.14295199644
1054,375728.82485214854
3582,216551.54451956044
1566,153908.54222233253
11529,144114.42092775958
11859,149265.3973183032
10582,147351.6620428514
14907,440586.0051625467
14039,166809.01523860547
10489,169551.72909764387
3331,362144.0931365281
10153,242938.40376047208
5271,155203.0139720441
11871,325360.28528356354
776,124964.60246280504
3994,158087.224739752
9433,68302.87712768585
14275,132436.51172252238
8030,278997.3511542688
8169,312483.73871251836
8053,174900.52686093366
4822,286829.18232789956
13197,215847.90464961773
13634,306588.6969199286
8951,171855.77656022907
12176,244520.37358362076
15471,144222.02669406406
14962,128476.45477584629
12512,127633.57705202379
8697,277294.47881254525
7095,211780.45266356695
13639,200461.612883827
16660,168026.89649667506
5848,141922.83345603914
5386,191846.54294202637
10880,343720.0174015846
3954,180568.6880558456
13426,217525.6655233068
5966,203634.20573135218
16315,274199.57050082745
7455,190370.84583810816
11071,237380.5844254483
14740,222093.09301970413
16087,196771.87959600313
8931,221411.88302532287
15289,178286.91897614347
16089,254408.3542695512
12128,181785.58094987657
4724,214991.18169394034
8585,219277.3048239502
7188,218517.26371150327
5423,154093.66865077632
10488,195265.62377308815
5980,210776.57644763117
8376,217669.574284312
12397,144028.9379156233
16496,216602.0736980659
4891,232975.51764041037
9710,142539.74836154922
6339,164070.62475855096
244,163258.4352612836
5002,244400.23977099825
5358,174827.7638499555
7636,152855.41335779964
9361,333842.11844560894
3601,122804.56185109471
15755,156776.47766179903
172,179777.0561103812
3037,340991.8779452471
577,237900.0052729428
3607,201473.0515122042
2515,117166.89643542263
10413,165058.30099288092
10511,224055.20041129345
4637,409509.4786539965
12736,287427.1741593153
9534,244570.51074097975
11641,176057.40681230862
10419,262180.2812863856
15313,214635.9135219728
14915,176269.32367485028
12409,401111.49370771635
9405,128615.23948858678
14066,206862.73539302556
14108,186997.5199554109
11931,229920.96016357446
11464,345089.4651942493
926,146436.72371630144
11190,220778.35210766428
10260,181073.89432434665
12712,198142.08350547124
1234,208792.921021684
11608,104999.33429724097
3776,245347.73765544314
4881,208744.61315570417
10266,149833.8073001516
3262,225510.9434631973
3576,360908.71948178683
16604,470237.2786691511
8041,244716.5106103615
10691,176333.19110389773
8357,179678.0595944354
11661,144637.17152071858
4453,252628.95123226583
15936,210318.45469402353
8463,295512.18718545133
15770,264772.3960341982
466,169725.29525313858
14965,90815.1483572131
11227,170714.26803425053
9894,260979.38810673912
11746,201143.35204746196
4118,139137.3142717982
756,307158.2669835817
15589,249410.85212534998
109,368305.72567048616
5778,217834.29425068278
1731,88917.47752396282
3450,157699.58405727427
2961,195584.1882411231
222,167370.47285409266
11454,317333.79344820953
7339,179125.33131762434
12096,98649.2930443639
14074,189256.34071123993
4058,198859.5766605731
6603,268153.4839483558
3289,108757.99251895022
16681,221564.9714112397
8200,322395.8000302953
3343,131416.75144105995
7802,190799.3321027658
2082,461001.582718048
217,239419.66010748834
1720,178239.6011652252
7224,232829.45187157707
6176,132194.08542592922
12571,261107.43087755106
16666,316701.8323431374
8908,217627.85190728575
6914,169106.81380476724
5428,178885.93801052574
381,176652.35811164323
3991,197405.508780138
16365,261814.63353994602
1046,239048.3029486574
391,152634.57125081253
9212,347163.4302103663
3022,187842.60847356633
9961,122990.80679312021
6764,252655.99041520094
7720,174878.34410660597
4809,201355.13613590455
8877,304420.63239616517
7817,183759.6415946795
10614,113451.14065572864
5553,247302.1443043815
16488,143908.20571805545
11002,172778.31586026738
13592,326490.19488038035
15050,219400.93772853553
13553,241846.44438054945
9041,212519.80803200018
5461,373024.20943730185
16274,285611.2552375574
2138,124958.60641836656
6245,163989.9721269767
8245,191078.2527137091
6491,207013.0281755095
13218,165677.583913065
13101,115225.84198567303
10462,141947.68018677458
4079,169198.81491065264
1506,364931.0273064334
14107,124144.12470718821
12215,282167.3674349836
11576,313242.9851638239
10567,224211.48133230364
12713,215258.25055210185
1468,404767.11567538173
2549,265838.6018324583
4172,231353.9054365599
12380,233946.64607803096
3513,111861.34665378711
8165,179999.2588619678
1127,210714.09614483523
14601,463196.0605810699
15526,330157.35358942917
986,324708.0887635709
14968,190443.5450022661
9348,208917.52838411674
6317,281650.9567399835
7497,92687.21183057259
5079,316645.7863372547
528,167058.02185803597
10964,148010.23818031175
5812,316765.78189038124
11022,205130.57050916957
16251,134553.48171546654
5863,118317.44162024268
8664,207780.36971671486
5396,220511.295035232
6917,241839.20501582138
12776,127725.20709821941
473,271683.82892119256
13333,207473.52049617472
13023,174770.76591549139
7357,200882.20197399444
10955,479045.03781948704
11914,384909.7466216784
12535,170383.68043971623
11205,173475.58838011546
13209,189244.73022504358
16119,309816.73586041277
2174,250131.36572121864
4834,193957.96841748487
10151,181153.96712214887
5584,198120.33562556293
6672,203388.35282149442
12858,272053.9167330686
5106,158889.7455415813
8884,176601.34019943993
13766,159317.88955694638
12556,124115.58046112747
12910,202848.21636617646
6258,124144.12470718821
7100,261834.6417634634
1793,192683.16994739813
3335,176563.5499523735
12835,194731.855257085
10591,145395.90666793814
15707,234463.24331468408
16389,163467.00723842756
7440,350160.5721531731
6293,173492.3491785834
3937,193327.71274339812
16527,195952.03488222143
5102,261855.72219843825
10734,313299.05876052054
7986,154830.9750621217
6495,186444.16445025228
9571,267403.51661594165
5131,197486.01630251328
10761,340177.48739597574
143,434380.3890988048
13829,166191.9877639848
13662,224054.94855532254
1771,153373.66317447284
5448,218251.44667776194
8594,169615.67214543725
12038,312693.63802089426
16471,173932.36238986047
16764,144253.6044848625
1282,181646.36700109436
15101,258365.81724526433
9473,139208.10502488245
2324,374589.6131396456
14448,209365.7881685361
6000,68785.12546241311
2077,149505.4464250842
12960,230965.0809755973
15837,195677.7430419129
8805,279035.99807201466
9987,220611.64144172514
1580,321358.30818398145
11089,126218.86624330515
10926,217933.9897750363
12773,435454.3222699942
6490,309138.64078951435
10858,127051.2559062773
2831,119766.02812984929
16326,148677.81201487593
371,153207.90776299825
8852,197642.86442500853
6713,265860.46305266925
4230,192899.22560367748
3639,218754.0780515969
3642,204942.74398192792
5149,191892.07736694484
2861,212677.30635099774
13300,96313.51933043751
2807,183328.70270402837
5919,105323.8936899715
12716,303855.0546494929
4271,229508.30841900504
16055,180592.14664767278
3747,150467.90801384335
5857,341484.2954175017
6884,304791.9156404658
16027,333576.4932096831
3512,303158.7640518452
5181,171303.72872414306
16732,264939.7156694352
1908,177319.50766924678
12082,164647.26946742958
7286,140412.38218919883
8216,140999.5755711201
6929,334081.85459539585
3950,356612.0567762131
12479,176244.80200721748
877,132668.0626043446
1366,204615.85392921968
384,135228.89477201068
5767,210250.7594075178
6910,155760.45885315986
187,195119.7342595779
10164,276487.00472658145
8603,230411.8633726366
15834,250154.83077696085
3078,126791.61876904368
3479,254292.10925196143
6671,223344.01197944782
6078,172181.87244864722
16271,111208.7845055581
16191,157272.20217723542
11544,171412.7376953963
7781,181659.93519329376
14918,248441.95213015453
6238,212746.8959256674
12989,211517.76869913196
11907,220939.05323079092
9696,151923.330458944
14084,320100.37612787023
3895,143114.22452051632
4367,195605.05912706075
8453,64200.66191638797
7638,341317.63654457656
8373,234742.14144121966
4674,188036.37376633985
15787,149744.93899700223
5903,336232.11793039815
13679,206531.0382740168
9018,322374.2410601817
15823,231290.59897053152
13289,145015.14091026416
9896,188738.77501412662
14436,194597.36266981144
5547,219399.25762146985
4048,396353.8983672022
16579,190307.36572636693
8550,186294.2501783388
9385,343609.17440174654
5242,125624.82778378163
31,207104.63297026954
6144,301684.23636438756
3990,190946.45945087823
2523,95265.88806688522
12608,247842.53864616575
7234,177313.88989401914
15264,191942.12286011686
9623,203578.8398411814
3161,368727.525635052
7425,104124.00280911461
13021,272597.34167605295
4044,148954.8561469813
15411,235480.77183569732
979,311607.6446926505
5514,246828.57399415248
4817,171447.788145104
2115,183013.41123319906
10571,313512.3066146493
8992,209988.95385761224
15546,191192.39801882702
11359,112563.30747752839
11972,182346.8611981243
12838,175439.50739707096
5948,123633.45706156516
422,317932.0362909579
4855,149522.4844151968
16197,104439.45269704379
8926,348637.1712364212
5703,185410.22594327442
8848,208990.67569497466
7039,312334.2483428028
3806,156411.9868866925
15154,228485.19611228182
13132,183803.9570050862
7438,198799.87461549393
4398,176830.2494778318
2440,178611.85655116165
3751,153550.0339734695
1476,184942.83996040164
2264,327195.7338625434
16444,162537.05344230178
10704,178144.60419984453
4033,146137.95515856944
4508,113177.80987184521
16290,213177.08086313284
10387,205217.95995643808
5457,153425.96835853398
4910,248582.23183166003
7451,188464.20625165218
10732,182293.74633313803
8015,129817.33947923702
6148,178393.72242229205
5892,241070.17883076184
7825,201910.30880705206
6851,210045.2625748066
6633,219478.34102537428
2139,276691.18802693015
10213,276966.167943062
2830,224788.63279060696
13907,139336.81309935756
15897,345929.2090788204
8311,195627.5458394699
14230,237823.92332420798
3878,179288.73143959042
13732,185055.2632396006
12110,178726.07176141685
10675,398539.05039415054
12946,123658.72042907124
16754,225098.04684246643
4394,340148.7604212982
16728,170449.63425200063
14378,309909.0064576623
9949,167613.62755102065
994,181131.20091166015
13258,151241.4275736508
5883,421006.5839968892
6933,323943.884615846
13193,225071.72170417776
13286,177100.82398113082
13407,401593.8074263152
7512,123660.04221837256
7221,199235.06167189006
14428,167235.06100954875
1740,201280.72370291754
3,142382.3482635955
12952,212144.74802957804
11537,130408.77946903976
2558,142398.4003961818
14081,257967.33478047032
3517,271496.67013128847
7149,240513.9314888521
15777,110892.08876680609
8995,231042.65080518893
826,336634.3242049608
509,291754.4963180333
14875,288384.640698703
6591,149370.9016112631
11283,102571.95838633321
9897,245714.68711816717
14902,175989.34463781194
14291,166498.16913274425
3162,221493.25062110735
4206,198677.43969447946
11580,190670.23126416534
2007,215671.33650254246
14939,337766.99347093224
13572,184180.74525774075
